feature,importance,mean,std,min,max
t052_vy,0.0001832342098658866,0.45715418252438417,2.4608839217740606,-9.803916931152344,45.59539413452149
t054_vy,0.0001830515470212267,0.6792418144791943,2.831571774121109,-5.128207206726074,38.91992950439453
t002_delta_s,0.0001828212040472462,0.007822310778431079,0.01695522314828609,0.0010000000474974,0.5950000286102295
t037_vy,0.00018277152990679022,1.1377617641555513,3.614011998800756,-3.659863233566284,47.34539794921875
t012_vx,0.0001827178424597289,0.023873492155995026,5.265565757494229,-72.16072082519531,45.19573211669922
t057_delta_s,0.00018256274324355494,0.01689561753695181,0.01865743669627806,0.0010000000474974,0.1099999994039535
t002_vx,0.0001807442638870736,0.07353229812852885,2.276819389132116,-29.326732635498047,63.24786758422852
t012_ax,0.00018046364565335786,-5.296136399070753,683.1091523432325,-8017.859375,5261.619140625
t024_stroke_length,0.00017964792286251672,1.1382473200295404,0.6313554624554882,0.0,2.5370535850524902
t049_ay,0.0001792636535034905,-14.808709601821793,398.98874997349117,-4454.3427734375,4054.96240234375
t055_vx,0.00017897971146963143,-3.4097092657969257,7.804888952043313,-66.66666412353516,45.26749038696289
t055_ay,0.00017866116697836857,4.749680154655817,450.7801496312439,-3957.78369140625,6094.85791015625
t008_ay,0.00017786683110728612,-5.925663116854312,839.9824435551558,-13957.8916015625,4721.4365234375
t003_stroke_progress,0.00017361672997182886,0.02229738109040568,0.0713443091851602,0.0,1.308788180351257
t056_vy,0.000173322130197477,0.9525984456115022,4.353121113927447,-4.23813009262085,63.17204284667969
t009_stroke_progress,0.00017224312145690477,0.19399738078503348,0.2508704723225323,0.0,2.303417444229126
t013_ax,0.00017212593789318032,5.160927513852653,765.9809925325491,-7294.876953125,10878.9833984375
t016_y_mean,0.00016985095736100417,0.3898050212535072,0.37828647021813094,0.0,1.0
t053_vx,0.0001691679376467512,-2.561676966140344,6.244706903621452,-56.33802795410156,47.35883331298828
t009_stroke_length,0.00016838473792794904,0.19399738078503348,0.2508704723225323,0.0,2.303417444229126
t045_delta_s,0.00016833762727292591,0.014865338642602798,0.01387498992758718,0.0020000000949949,0.1080000028014183
t056_vx,0.00016830138418074387,-3.8743688521349986,9.167103222737042,-71.28205108642578,50.0
t021_x_max,0.00016809494731397654,0.5820746150468866,0.3390490130251848,0.0,1.0
t055_ax,0.00016692685181595555,-68.05655587141746,1079.2922061366098,-6697.65576171875,6270.7734375
t003_ay,0.0001662191193844717,47.942332051252855,552.626366007746,-2429.632080078125,17011.494140625
t051_x_std,0.00016616733689618326,2.7919640816540356e-08,3.235081585538036e-08,0.0,1.788139343261719e-07
t030_ax,0.00016548006931277196,47.749629213887005,867.7178022148524,-7884.974609375,7919.869140625
t019_cumulative_distance,0.00016431383739789646,0.808735140059826,0.5928477795102264,0.0,2.499138832092285
t032_vy,0.00016419334292018856,1.3764538180594879,4.241264251100844,-8.403361320495605,38.04347610473633
t006_cumulative_distance,0.00016332009639150974,0.07994030684048906,0.14671609611325173,0.0,1.7340171337127686
t011_vy,0.00016281414453840333,2.4456843233852887,5.246035816982354,-9.915895462036133,40.87882614135742
t054_ay,0.0001623859570587531,8.06935370150271,402.5963032062369,-3353.28857421875,3957.78271484375
t048_ax,0.00015994894268131423,-35.960900172124546,821.1764541533793,-6734.0068359375,6172.837890625
t056_ax,0.0001597975031668749,-34.59729565786112,1273.8982409156336,-7128.2041015625,6250.0
t003_stroke_length,0.00015966191869542742,0.02229738109040568,0.0713443091851602,0.0,1.308788180351257
t022_stroke_progress,0.00015947269910134116,1.021839201890869,0.6358663279700707,0.0,2.5370535850524902
t044_ax,0.00015914677553858863,-4.490945323268281,1031.2864120811387,-9259.259765625,18398.267578125
t017_vx,0.00015887590591687247,-0.5052284207872619,5.641219835613561,-111.11111450195312,77.12418365478516
t016_x_mean,0.00015748551327531614,0.5402501704598002,0.3366261136774551,0.0,1.0
t021_vy,0.00015706049961228627,1.1486031565445531,4.34268640620469,-20.31602668762207,48.75239944458008
t016_vy,0.00015670714598348283,2.0417520657246904,4.852834744402376,-14.460671424865724,38.82657623291016
t058_ay,0.00015653508239478868,-84.08542295634098,619.5744169606137,-7104.876953125,4663.923828125
t052_ay,0.0001559637281683569,-29.041434417401877,478.5453052370843,-7287.1572265625,5066.154296875
t036_ax,0.0001555746070423827,13.792654345931284,978.0225530463399,-8482.6767578125,6062.1591796875
t016_x_max,0.00015542867538173864,0.5402501728122245,0.33662611578203766,0.0,1.0
t037_ay,0.00015540804523057108,17.60538030957114,522.7814641412423,-4391.33984375,7890.9013671875
t019_ax,0.0001552009528029483,-17.31299905895484,618.8811083263535,-5337.41748046875,6304.17626953125
t003_vy,0.0001541745802726162,0.6738302758591724,3.3404201216202263,-10.621126174926758,85.05746459960938
t002_ax,0.00015396782941579467,-2.7699989254280664,310.96987921641545,-4318.89013671875,6324.78662109375
t036_vy,0.00015256638308222792,0.9568044969737979,3.3193283432183027,-2.288329601287842,39.52205657958984
t007_stroke_progress,0.00015233419407247186,0.11465127343736754,0.1915575563844507,0.0,2.303417444229126
t009_y_max,0.00015188578948906065,0.25851844328899026,0.28896839825580006,0.0,1.0
t056_delta_s,0.00015172774929188333,0.016360159377767795,0.01804109283867696,0.0010000000474974,0.1110000014305114
t043_ax,0.00015160759599777717,12.351659594895779,1108.8963824118312,-15769.9423828125,8443.67578125
t020_x_min,0.00015158769098744146,0.5693429565461597,0.338348849274556,0.0,1.0
t007_vx,0.0001514660193871371,0.5155212170810458,3.9444371869120305,-25.205245971679688,31.690954208374023
t016_x_min,0.0001513727532596559,0.5402501728122245,0.33662611578203766,0.0,1.0
t021_delta_s,0.00015124184183114853,0.04292988045506575,0.09579471941880438,0.0010000000474974,0.7250000238418579
t036_ay,0.00015105524525946853,-23.20004981717463,550.0578124059351,-4617.06787109375,4940.25732421875
t054_y_std,0.00014959572591717883,3.263385840264924e-08,4.5818929286791455e-08,0.0,1.788139343261719e-07
t009_ay,0.00014753527851062357,-16.359799270107835,746.9154779428475,-5655.7041015625,4246.6689453125
t058_delta_s,0.00014656517669109568,0.0157609561937805,0.01768279539312546,0.0010000000474974,0.1319999992847442
t041_delta_s,0.00014645258735324667,0.015105976106550692,0.01910323898351619,0.0010000000474974,0.4860000014305115
t018_stroke_progress,0.00014573542287938082,0.7258574135661071,0.5622057060142147,0.0,2.499138832092285
t012_vy,0.0001455566819941565,2.3697419757872176,5.474902318157114,-16.58188819885254,37.97101593017578
t048_ay,0.00014379243929446006,-19.64381304829935,554.9174792410381,-8610.8583984375,5567.9267578125
t005_stroke_length,0.00014356359592043453,0.05349019916328638,0.11384736994914064,0.0,1.308788180351257
t004_cumulative_distance,0.00014347968359168273,0.03718781725725726,0.09581820046889776,0.0,1.308788180351257
t018_x_min,0.0001433753892153956,0.5486919880510712,0.3369767474422466,0.0,1.0
t019_stroke_length,0.0001427633590698098,0.808735140059826,0.5928477795102264,0.0,2.499138832092285
t057_ax,0.0001427500355306481,-110.49001410346348,1642.3609752227485,-12653.650390625,9876.54296875
t022_cumulative_distance,0.00014236045782741914,1.021839201890869,0.6358663279700707,0.0,2.5370535850524902
t018_x_max,0.0001421235415161374,0.5486919880510712,0.3369767474422466,0.0,1.0
t024_delta_s,0.000141098217343224,0.030372111639935494,0.0695868836322953,0.0020000000949949,0.6449999809265137
t001_cumulative_distance,0.0001410497476177861,0.00640422199219202,0.04689137087163871,0.0,1.308788180351257
t005_vx,0.00014037843051922002,0.5342990372203168,4.57732844726418,-23.22404289245605,100.0
t017_ax,0.00013993973235521697,-21.451574062308467,730.9426625928126,-12345.6787109375,8569.353515625
t020_stroke_progress,0.0001394477824240135,0.8864221027306528,0.6167799231040512,0.0,2.4991390705108643
t055_x_std,0.00013938392903877278,2.062712532590585e-08,2.6901818595353558e-08,0.0,1.788139343261719e-07
t018_cumulative_distance,0.0001379183697693752,0.7258574135661071,0.5622057060142147,0.0,2.499138832092285
t014_stroke_length,0.00013751483029423868,0.44750248469841825,0.4054871802262888,0.0,2.418678998947144
t029_stroke_length,0.00013736204442623816,1.3439017261296777,0.6119441274473277,0.0,3.323843479156494
t004_y_min,0.00013718502260301664,0.17106180823662234,0.21496122623028727,0.0,1.0
t011_stroke_progress,0.00013631454565329046,0.2959046547723241,0.33488007461039104,0.0,2.418678998947144
t009_vx,0.00013523644593997823,0.4134221422771664,4.6075646961794705,-72.7272720336914,45.45454788208008
t014_cumulative_distance,0.00013384721465976772,0.44750248469841825,0.4054871802262888,0.0,2.418678998947144
t009_ax,0.00013340260887734518,-24.43637933584911,593.7223877815745,-6611.5703125,4132.23193359375
t005_cumulative_distance,0.0001329845720204273,0.05349019916328638,0.11384736994914064,0.0,1.308788180351257
t016_ay,0.00013286263481174804,-19.25933431147564,791.9863205771871,-13411.6923828125,4314.06396484375
t016_stroke_length,0.00013281665757532005,0.5777318079097379,0.48603167913099377,0.0,2.418678998947144
t056_ay,0.00013242310031147647,26.495268397000974,564.99364510762,-5417.65185546875,7019.11572265625
t012_stroke_progress,0.0001321049843685207,0.3441063596272933,0.35241031909380277,0.0,2.418678998947144
t004_ay,0.0001318898694979693,-8.354719851234732,504.7267975998441,-12151.06640625,3640.14599609375
t051_y_std,0.00013136823159315682,3.407082234720785e-08,4.4252190006123915e-08,0.0,1.788139343261719e-07
t002_x_std,0.00013134023303502056,2.4519014762217305e-08,3.4335126417464294e-08,0.0,1.788139343261719e-07
t051_delta_s,0.000131106513460378,0.015630278859632526,0.015908040470852217,0.0010000000474974,0.101000003516674
t015_stroke_progress,0.00013099138826053888,0.5072083705816546,0.4423963478397366,0.0,2.418678998947144
t014_x_mean,0.0001308605984651123,0.5387524474271206,0.33835345933749783,0.0,1.0
t009_cumulative_distance,0.00013076231830827403,0.19399738078503348,0.2508704723225323,0.0,2.303417444229126
t046_ay,0.00013063115343357035,-26.613616779215626,638.1147002923743,-6256.9912109375,8672.7919921875
t004_stroke_length,0.0001305633237003976,0.03718781725725726,0.09581820046889776,0.0,1.308788180351257
t015_vx,0.0001299620728064728,-0.25736131008182445,4.934431389001787,-61.08202362060547,40.0
t034_x_std,0.000129350032199314,3.486522937200934e-08,3.7339634486814794e-08,0.0,1.788139343261719e-07
t034_ax,0.00012925862879500883,-33.939602042827886,902.5084316191284,-8561.6435546875,8818.341796875
t047_ax,0.0001284596380222129,-12.317522918279476,860.8597472817373,-9091.779296875,8230.4521484375
t046_delta_s,0.00012801569151780568,0.014511553818764367,0.013339260663448227,0.0010000000474974,0.0890000015497207
t042_ay,0.00012787715683958378,-11.28990870081856,531.1866017381374,-5151.41162109375,4869.87744140625
t057_vx,0.00012775756940542753,-5.011038079727972,12.387755560210834,-75.92190551757812,88.88888549804688
t003_vx,0.00012625999192025647,0.03299609956034933,3.005862013758856,-68.08511352539062,45.58404922485352
t043_delta_s,0.00012623187672806068,0.015337848597469577,0.021254791157046714,0.0020000000949949,0.5789999961853027
t057_ay,0.00012602388835057063,59.05710969895609,748.0417157787415,-7019.11572265625,7992.9853515625
t019_stroke_progress,0.00012565442746801362,0.808735140059826,0.5928477795102264,0.0,2.499138832092285
t038_y_std,0.00012460832675432272,2.7500823941601223e-08,3.521253892391295e-08,0.0,1.788139343261719e-07
t035_vy,0.00012379247714131245,1.3148426760233385,4.309893226115406,-2.4691357612609863,46.17067337036133
t023_y_std,0.00012291707175042424,1.7191806578066245e-08,2.9116289735622727e-08,0.0,1.788139343261719e-07
t016_ax,0.0001217896163103048,1.458618029709014,676.116209294569,-7962.529296875,5963.58984375
t050_ay,0.00012148388820186992,25.906107706800334,395.8337579899464,-3649.46533203125,4059.325927734375
t042_delta_s,0.00012130552372461107,0.015322709143851872,0.023901416833902366,0.0010000000474974,0.7009999752044678
t012_ay,0.00012119081823042054,-32.08167198934255,814.1962579815569,-5845.3583984375,3992.702392578125
t031_ax,0.00012097159412149579,-72.0025396425697,815.6972169103483,-7127.8828125,6132.75634765625
t039_ay,0.00012084025877581573,-19.918582405099674,500.8054911067821,-6076.6962890625,5929.2041015625
t049_delta_s,0.00012064496638057602,0.014777689220001541,0.014882982622429838,0.0010000000474974,0.1000000014901161
t015_stroke_length,0.00012040311593634981,0.5072083705816546,0.4423963478397366,0.0,2.418678998947144
t016_cumulative_distance,0.00011969254859685519,0.5777318079097379,0.48603167913099377,0.0,2.418678998947144
t006_stroke_progress,0.00011943442800979718,0.07994030684048906,0.14671609611325173,0.0,1.7340171337127686
t032_ax,0.00011937670087402194,49.37824225298776,835.961646330838,-10000.0,6457.73974609375
t040_delta_s,0.0001190051521606198,0.01471792830068955,0.013650576414943735,0.0020000000949949,0.0930000022053718
t008_x_std,0.00011867871287076881,2.7355652643864847e-08,3.577263221786214e-08,0.0,1.788139343261719e-07
t010_ax,0.00011833145520584443,-31.86015560629043,697.7453049679071,-10422.859375,7135.1845703125
t008_cumulative_distance,0.00011813852421178249,0.15494422867164487,0.22162388801505392,0.0,2.303417444229126
t014_stroke_progress,0.0001178253117368075,0.44750248469841825,0.4054871802262888,0.0,2.418678998947144
t033_delta_s,0.00011752194958278564,0.015211155355176973,0.027815796693359797,0.0020000000949949,0.4670000076293945
t003_ax,0.00011741229004520262,-6.214752420498244,487.0862327024413,-13617.0224609375,5064.89453125
t022_x_std,0.00011677019782657613,2.670261370708268e-08,3.568162359560239e-08,0.0,1.788139343261719e-07
t017_x_min,0.00011644190785540384,0.5420504946183725,0.3383222159131552,0.0,1.0
t010_stroke_progress,0.00011626898730924286,0.23855659938262,0.2790769093852314,0.0,2.303417444229126
t010_stroke_length,0.00011576098772874801,0.23855659938262,0.2790769093852314,0.0,2.303417444229126
t003_x_std,0.00011551844455236678,2.6320437511124933e-08,3.566542432727485e-08,0.0,1.788139343261719e-07
t010_vy,0.00011549828948628253,2.012760480708873,4.9925630709871065,-10.265363693237305,38.82658386230469
t012_stroke_length,0.00011545020495960526,0.3441063596272933,0.35241031909380277,0.0,2.418678998947144
t007_ax,0.00011538072811837787,-25.9722089430591,569.1610818486469,-9318.0478515625,3570.744384765625
t001_stroke_length,0.00011506221615645767,0.00640422199219202,0.04689137087163871,0.0,1.308788180351257
t028_y_std,0.0001142241111630407,1.93476699203609e-08,2.8777910708045262e-08,0.0,1.1920928955078125e-07
t025_ax,0.00011419187361001108,12.817164552624993,626.5764676582695,-6416.27587890625,5760.12060546875
t015_cumulative_distance,0.00011381298229982757,0.5072083705816546,0.4423963478397366,0.0,2.418678998947144
t019_x_min,0.00011350150916405106,0.5563613837466119,0.335676695370889,0.0,1.0
t017_x_std,0.00011340781621159353,2.881274577156006e-08,3.677460303439845e-08,0.0,1.788139343261719e-07
t035_ay,0.0001128021523878576,29.754419612651088,558.5316936958548,-4778.97265625,4686.96044921875
t029_delta_s,0.0001126367853276939,0.01852111552092446,0.04603030341922141,0.0020000000949949,0.5370000004768372
t055_delta_s,0.00011220296153179424,0.016293227114803688,0.01777351975568664,0.0010000000474974,0.1340000033378601
t056_y_std,0.00011188227059808266,2.9011254766547823e-08,4.439963057531208e-08,0.0,1.788139343261719e-07
t038_delta_s,0.00011135849506971945,0.014982470116147586,0.020287676109209403,0.0010000000474974,0.4930000007152557
t027_delta_s,0.00011111947539457485,0.020250996035074704,0.05211851611607115,0.0020000000949949,0.9190000295639038
t013_x_min,0.00011060212877678032,0.5420324045185193,0.34061204672783557,0.0,1.0
t010_vx,0.00010970583879334257,0.3064424979718325,4.741553221874314,-49.510650634765625,49.94629287719727
t002_stroke_length,0.00010954749833329698,0.011168395167745976,0.056609399530498185,0.0,1.308788180351257
t015_y_std,0.00010924335385408474,1.979060471057892e-08,3.162627941315803e-08,0.0,1.788139343261719e-07
t024_ax,0.00010907579353214744,27.478693255699035,752.1841700687656,-7280.78515625,7129.19482421875
t018_delta_s,0.00010835567816885021,0.035353784896321995,0.08376974884583635,0.0010000000474974,1.3380000591278076
t006_vy,0.00010830317387286823,1.3403624659832118,4.463130799272192,-39.520957946777344,32.8993034362793
t016_delta_s,0.00010818131635526584,0.028300398376128365,0.06706893632202367,0.0010000000474974,0.6859999895095825
t053_vy,0.0001067487242549171,0.6116243337620942,2.8175769145126655,-5.44217586517334,36.886173248291016
t048_x_std,0.00010619640618842693,2.9312543185108687e-08,3.4926095825093694e-08,0.0,1.788139343261719e-07
t023_vx,0.00010571171419995747,-0.09970908940418317,5.996610345838035,-63.93442535400391,65.52706909179688
t034_delta_s,0.0001056572360220159,0.015337848604612184,0.02483012062916488,0.0010000000474974,0.4560000002384186
t033_ay,0.00010460421573913996,-13.010753051692852,569.5270882856192,-4227.05322265625,5138.57080078125
t017_vy,0.00010435380650113056,1.924935281606213,4.638397823883986,-10.485954284667969,33.54297637939453
t012_cumulative_distance,0.00010351470742851022,0.3441063596272933,0.35241031909380277,0.0,2.418678998947144
t009_delta_s,0.00010309575066291734,0.012204780867805593,0.022085855010484767,0.0010000000474974,0.4189999997615814
t005_stroke_progress,0.00010279693166477099,0.05349019916328638,0.11384736994914064,0.0,1.308788180351257
t033_ax,0.00010105794544680401,-0.9537293629799133,972.7800648075604,-5909.45556640625,9784.7353515625
t053_x_std,0.0001006602645149504,2.44429505678762e-08,2.950643150106027e-08,0.0,1.788139343261719e-07
t006_stroke_length,0.00010032761001829051,0.07994030684048906,0.14671609611325173,0.0,1.7340171337127686
t050_x_std,0.00010028976302266275,2.9458734856183786e-08,3.351092076755394e-08,0.0,1.788139343261719e-07
t044_ay,9.998792490472628e-05,-52.32155387367109,605.7230907276978,-8619.9677734375,3238.43115234375
t006_y_max,9.990870464961384e-05,0.19508298712094274,0.23552609541730166,0.0,1.0
t057_x_std,9.964622718021744e-05,1.23476305330892e-08,2.1201050152433034e-08,0.0,1.1920928955078125e-07
t010_delta_s,9.936029885475565e-05,0.0134215139308981,0.023221731309541457,0.0010000000474974,0.3479999899864197
t035_delta_s,9.830975376785809e-05,0.015887649442102587,0.035356119833850355,0.0020000000949949,0.9470000267028807
t039_vy,9.803964865626617e-05,0.7406757085936664,3.356821844955142,-2.5960543155670166,59.29204177856445
t051_ax,9.769438068298334e-05,-37.7593971626673,950.6863030121906,-9989.75390625,5867.91455078125
t011_ay,9.722741803141223e-05,8.950624934450317,862.2747377788229,-9881.5966796875,4087.882080078125
t039_vx,9.667161875864752e-05,-0.4299475065055788,6.541087124921577,-75.0,77.41934967041016
t023_vy,9.656974720914883e-05,1.3715807639679132,4.858036500933929,-4.926108360290527,63.561641693115234
t046_ax,9.656095927686767e-05,-26.299075642969637,889.3923419741914,-7093.42529296875,9091.779296875
t027_y_std,9.492540447897075e-05,1.9636621097644486e-08,2.9298419817470525e-08,0.0,1.1920928955078125e-07
t051_ay,9.490563508239898e-05,22.21693207624788,545.5771318059325,-3869.923095703125,8198.0517578125
t019_vy,9.486962714878287e-05,1.4855505606313262,4.182700133253888,-9.218107223510742,37.55556106567383
t008_stroke_length,9.479969734052575e-05,0.15494422867164487,0.22162388801505392,0.0,2.303417444229126
t053_delta_s,9.463098895324371e-05,0.016386454206412666,0.017262528135130403,0.0020000000949949,0.1190000027418136
t010_cumulative_distance,9.430667670443073e-05,0.23855659938262,0.2790769093852314,0.0,2.303417444229126
t019_ay,9.399952882563063e-05,13.323296149050739,590.619996843484,-3923.1630859375,4172.84033203125
t054_x_std,9.366917981686714e-05,2.2890498913616773e-08,2.8753296651207577e-08,0.0,1.788139343261719e-07
t055_vy,9.326259985781428e-05,0.6646073611834117,3.0852637166918955,-6.535940647125244,48.75886535644531
t007_cumulative_distance,9.270125133807983e-05,0.11465127343736754,0.1915575563844507,0.0,2.303417444229126
t008_vy,9.232707792069382e-05,2.0270521845252696,5.018580277919167,-17.03703498840332,33.05005645751953
t015_ay,9.229354117272269e-05,-25.873344800726727,824.7889007721498,-12318.5703125,5747.8701171875
t011_y_std,9.223572634793965e-05,1.855511811981163e-08,2.855996872563001e-08,0.0,1.1920928955078125e-07
t013_vx,9.173046054763218e-05,0.05090014634186666,4.746155605959267,-58.3590202331543,37.82505798339844
t037_y_std,9.145307203387749e-05,2.7783931162490314e-08,3.5599170649532566e-08,0.0,1.788139343261719e-07
t036_delta_s,9.101819257857048e-05,0.014519521888564351,0.021180911233248778,0.0010000000474974,0.4839999973773956
t041_y_std,9.031121012165781e-05,2.9286199000727134e-08,3.656427688943793e-08,0.0,1.788139343261719e-07
t019_x_std,9.02083348872581e-05,2.850848899419564e-08,3.624355413031274e-08,0.0,1.788139343261719e-07
t007_vy,8.982480652869612e-05,1.6083052379488023,4.421104953124083,-15.497832298278809,28.470823287963867
t028_delta_s,8.979865802932265e-05,0.0200286852357263,0.05469769730312761,0.0010000000474974,0.8420000076293945
t050_ax,8.904466342970487e-05,-46.9704652331714,813.070204256836,-5582.5244140625,4347.06982421875
t006_ay,8.825665837460962e-05,38.4324875995694,526.6761628361024,-3952.09521484375,3338.616455078125
t039_delta_s,8.82179089041044e-05,0.014994422327244676,0.019964301596865013,0.0020000000949949,0.4280000030994415
t035_ax,8.795843856115416e-05,-6.96508659862013,1029.241033876778,-8818.341796875,9425.1943359375
t007_ay,8.699571365189216e-05,12.42548011020699,634.877023375571,-2948.531494140625,4040.543701171875
t032_x_std,8.681710958770217e-05,3.365228375590655e-08,3.821198008295217e-08,0.0,1.788139343261719e-07
t006_y_min,8.601318514015209e-05,0.19508298712094274,0.23552609541730166,0.0,1.0
t006_x_std,8.588827527224818e-05,2.781574825841592e-08,3.645570363668552e-08,0.0,1.788139343261719e-07
t011_x_std,8.580499337906417e-05,2.9460219035585562e-08,3.691389211037133e-08,0.0,1.788139343261719e-07
t045_ay,8.56379916507475e-05,51.37554531732567,585.9682595201193,-3238.431884765625,8342.654296875
t027_x_std,8.563241768267929e-05,2.7639501954454825e-08,3.683148807329438e-08,0.0,1.788139343261719e-07
t031_x_std,8.560738810716066e-05,3.341481505162213e-08,3.853868337538447e-08,0.0,1.788139343261719e-07
t005_vy,8.536624259359721e-05,0.7819052312867402,2.882962711380126,-10.80843734741211,25.82089233398437
t007_delta_s,8.510096610243196e-05,0.011823107584646721,0.027340471945733583,0.0010000000474974,0.6230000257492065
t039_ax,8.487613465736977e-05,44.16585005642139,958.3697975688351,-7500.0,7741.9345703125
t015_vy,8.471971524287963e-05,2.1311141447458235,4.891099197152726,-12.556431770324709,40.235084533691406
t043_ay,8.469886697996056e-05,34.852891985627515,647.9529448024805,-4174.18017578125,7652.876953125
t002_vy,8.399916200357079e-05,0.23869480497702955,1.6999151924819145,-1.3898093700408936,30.16143035888672
t042_ax,8.360084271186496e-05,27.711171394970915,963.9055099439228,-6997.0859375,4797.04833984375
t007_stroke_length,8.355843459510285e-05,0.11465127343736754,0.1915575563844507,0.0,2.303417444229126
t018_ay,8.301933377434342e-05,-25.371596135322257,617.6213787964518,-3170.275146484375,3629.72021484375
t010_x_std,8.182491658893582e-05,2.83385504526921e-08,3.690796480822761e-08,0.0,1.788139343261719e-07
t036_y_std,8.163218477829826e-05,2.7844040428262307e-08,3.621404095715839e-08,0.0,1.788139343261719e-07
t018_ax,8.088405376854671e-05,35.231579862933465,681.0048249635661,-7011.28955078125,11111.111328125
t008_stroke_progress,7.959180084633717e-05,0.15494422867164487,0.22162388801505392,0.0,2.303417444229126
t011_ax,7.95274370986506e-05,-34.96169808827488,713.937159095561,-7234.72607421875,6084.021484375
t038_vx,7.885560319758243e-05,-0.6962415218722515,6.997167871396937,-56.00722503662109,59.420291900634766
t015_ax,7.863934746107757e-05,-10.712172132932974,683.7825760876599,-8726.00390625,5862.73486328125
t052_delta_s,7.845668195675307e-05,0.015640637421038002,0.01615433259425116,0.0020000000949949,0.0939999967813491
t005_ax,7.83042717413604e-05,33.405789970648364,532.2967974469692,-3225.806640625,10000.0
t001_x_std,7.779871549428249e-05,2.3993615253988017e-08,3.3915235673502533e-08,0.0,1.788139343261719e-07
t047_delta_s,7.760072899768755e-05,0.014866932252314332,0.01409974656642875,0.0010000000474974,0.0920000001788139
t037_delta_s,7.750167749363018e-05,0.014472509946755693,0.015030293547762828,0.0020000000949949,0.3389999866485595
t004_delta_s,7.703152372940116e-05,0.009394422283885859,0.007072069407085748,0.0010000000474974,0.2240000069141388
t011_delta_s,7.694672940840398e-05,0.01624541831930049,0.042078232790436536,0.0010000000474974,0.6589999794960022
t004_ax,7.611454491956948e-05,10.971616549924839,457.7559566163765,-5192.087890625,9726.4443359375
t003_cumulative_distance,7.559113020899269e-05,0.02229738109040568,0.0713443091851602,0.0,1.308788180351257
t014_ax,7.545810422550436e-05,-30.370644647503187,671.5148179980762,-6514.14697265625,5835.9013671875
t023_x_std,7.429130371974979e-05,2.6757528344948452e-08,3.4974246339526346e-08,0.0,1.788139343261719e-07
t005_ay,7.41074658439911e-05,-5.941085893032491,406.24722698801787,-3252.02978515625,2582.08935546875
t018_x_std,7.383903039572041e-05,2.827547282811655e-08,3.6456432383643004e-08,0.0,1.788139343261719e-07
t045_ax,7.316870935875049e-05,40.70123778982798,878.4857413318106,-5599.40625,8866.78125
t052_x_std,7.160347071620683e-05,2.5826205770332974e-08,3.023441263862002e-08,0.0,1.788139343261719e-07
t028_ax,7.113841554102368e-05,11.75656741541334,779.9489063841376,-7874.015625,7129.19580078125
t050_delta_s,7.079494238810366e-05,0.015693227103373286,0.01600281313097309,0.0010000000474974,0.1049999967217445
t032_y_std,7.071293182432683e-05,2.3834715296785194e-08,3.2862656677677085e-08,0.0,1.788139343261719e-07
t001_vy,7.039419099807324e-05,0.45407912375318693,3.199088611207487,-3.246753215789795,67.50363159179688
t008_delta_s,7.012073646049789e-05,0.01187410353361977,0.020502461872369124,0.0010000000474974,0.3989999890327453
t012_delta_s,7.006610199150642e-05,0.017071713154775552,0.04544198604877362,0.0010000000474974,0.9929999709129332
t004_stroke_progress,6.990381007998799e-05,0.03718781725725726,0.09581820046889776,0.0,1.308788180351257
t025_y_std,6.968477409603298e-05,1.8721160690385507e-08,2.916508963576639e-08,0.0,1.1920928955078125e-07
t030_y_std,6.943207754581926e-05,2.1806862427893864e-08,3.150414760911245e-08,0.0,1.1920928955078125e-07
t059_delta_s,6.93678234500981e-05,0.013114740988573544,0.016378046702440658,0.0010000000474974,0.1140000000596046
t005_y_min,6.916064338295403e-05,0.1798620621355592,0.22190061137673464,0.0,1.0
t000_x_std,6.884489396633639e-05,2.325004137369741e-08,3.266055011777279e-08,0.0,1.788139343261719e-07
t026_delta_s,6.862220544736144e-05,0.02492509957716473,0.06573922038624486,0.0010000000474974,0.722000002861023
t005_x_std,6.854852460577836e-05,2.71597409628302e-08,3.6254198973227163e-08,0.0,1.788139343261719e-07
t033_y_std,6.849757226846787e-05,2.4512521477334527e-08,3.3744276386893935e-08,0.0,1.788139343261719e-07
t013_stroke_length,6.713355618876842e-05,0.39964207616614045,0.38974184527075,0.0,2.418678998947144
t046_y_std,6.642124647661487e-05,3.068559465417824e-08,4.1231577624441856e-08,0.0,1.788139343261719e-07
t024_x_std,6.632475082565402e-05,2.632006646627449e-08,3.5094685071815774e-08,0.0,1.788139343261719e-07
t014_y_std,6.574116314329743e-05,2.0380566022785537e-08,3.2416596588352005e-08,0.0,1.788139343261719e-07
t014_x_min,6.525470944803223e-05,0.5387524473536537,0.33835345895845564,0.0,1.0
t049_x_std,6.496439995559905e-05,2.8839089955941614e-08,3.3355337590834314e-08,0.0,1.788139343261719e-07
t009_y_min,6.481833854614454e-05,0.25851844328899026,0.28896839825580006,0.0,1.0
t029_x_std,6.374483013906277e-05,3.025611023978883e-08,3.6639761608465465e-08,0.0,1.788139343261719e-07
t022_delta_s,6.337537160922859e-05,0.040713147486771496,0.08939588482789926,0.0010000000474974,0.7789999842643738
t047_x_std,6.32652632933501e-05,2.960641070666066e-08,3.5100525092803294e-08,0.0,1.788139343261719e-07
t037_x_std,6.29966904967031e-05,3.460883738035225e-08,3.759215147879503e-08,0.0,1.788139343261719e-07
